Dur,End,File/Spkr,MaxFormants,Notes,NumberPoles,Start,Unnamed: 0,Unnamed: 0.1,Vowel,dob,file_name,gF1,gF2,gF3,gPitch,gTime,gender,gilbert_number,id,input_form,iver_number,location,oF1,oF2,oF3,oPitch,oTime,post_sound,pre_sound,speaker_number,target_form,transcription,variable
0.111,0.337,6-77-2-26-a,5500 Hz,NA,10.0,0.227,104,NA,ɪ,1928,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/6-77-2-26-a.wav,530.39,1541.32,2428.12,269.12,0.301,f,26,6-77-2-26-a.wav,milk ,6,new braunfels,536.06,1805.76,2450.47,269.87,0.264,l,m,77,milch,mɪlç,ɪ
0.131,0.439,6-79-2-26-a,5500 Hz,NA,10.0,0.308,105,NA,ɪ,1930,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/6-79-2-26-a.wav,538.31,1726.46,2184.04,217.07,0.395,m,26,6-79-2-26-a.wav,milk ,6,new braunfels,473.61,1706.5,2247.42,213.25,0.351,l,m,79,milch,mɪlç,ɪ
0.075,0.323,60-414-2-26-a,5500 Hz,NA,10.0,0.248,106,NA,ɪ,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/60-414-2-26-a.wav,541.5,2290.21,2927.73,174.95,0.298,f,26,60-414-2-26-a.wav,milk ,60,"new braunfels, tx",541.51,2403.85,3024.22,184.80,0.273,l,m,414,milch,mɪlç,ɪ
0.086,0.268,60-447-2-26-a,5500 Hz,NA,10.0,0.181,107,NA,ɪ,1924,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/60-447-2-26-a.wav,504.03,1545.44,2450.36,124.36,0.239,m,26,60-447-2-26-a.wav,milk ,60,new braunfels,400.26,1799.07,2606.76,122.70,0.21,l,m,447,milch,mɪlç,ɪ
0.06,0.314,9-155-1-26-a,5500 Hz,NA,10.0,0.253,108,NA,ɪ,1940,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/9-155-1-26-a.wav,389.13,1913.85,2754.89,158.18,0.294,f,26,9-155-1-26-a.wav,milk ,9,new braunfels,356.8,2039.97,2799.36,159.93,0.273,l,m,155,milch,mɪlç,ɪ
0.065,0.324,9-156-1-26-a,5500 Hz,"
9-156-1-26-a",10.0,0.259,109,NA,ɪ,1929,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/9-156-1-26-a.wav,449.69,1703.09,2292.42,218.62,0.302,f,26,9-156-1-26-a.wav,milk ,9,new braunfels,496.75,1446.11,2365.57,221.62,0.28,l,m,156,milch,mɪlç,ɪ
0.07,0.676,9-157-1-26-a,5500 Hz,"
9-157-1-26-a",10.0,0.607,110,NA,ɪ,1937,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/9-157-1-26-a.wav,452.12,1680.88,2874.8,151.87,0.653,m,26,9-157-1-26-a.wav,milk ,9,new braunfels,465.83,1728.41,2877.32,154.84,0.63,l,m,157,milch,mɪlç,ɪ
0.073,0.192,9-163-2-26-a,5500 Hz,NA,10.0,0.119,111,NA,ɪ,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/9-163-2-26-a.wav,610.84,1767.73,2354.24,151.95,0.168,f,26,9-163-2-26-a.wav,milk ,9,new braunfels,608.89,2292.24,2925.91,152.54,0.144,l,m,163,milch,mɪlç,ɪ
0.109,0.418,9-172-2-26-a,5500 Hz,NA,10.0,0.309,112,NA,ɪ,1937,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/9-172-2-26-a.wav,418.98,1177.44,2720.17,208.48,0.382,f,26,9-172-2-26-a.wav,milk ,9,new braunfels,399.74,755.17,2715.41,195.29,0.346,l,m,172,milch,mɪlç,ɪ
0.074,0.283,9-189-3-26-a,5500 Hz,NA,10.0,0.209,113,NA,ɪ,1935,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/9-189-3-26-a.wav,440.31,1974.61,2906.1,131.77,0.258,f,26,9-189-3-26-a.wav,milk ,9,new braunfels,420.69,1921.96,2127.63,142.05,0.234,l,m,189,milch,mɪlç,ɪ
0.106,0.24,9-82-2-26-a,5500 Hz,NA,10.0,0.134,114,NA,ɪ,1932,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/9-82-2-26-a.wav,462.49,2278.64,2706.85,223.41,0.205,f,26,9-82-2-26-a.wav,milk ,9,new braunfels,469.98,2251.12,2670.16,228.19,0.169,l,m,82,milch,mɪlç,ɪ
0.094,0.818,1-161-1-26-a,5500 Hz,NA,10.0,0.723,115,NA,ɪ,1947,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/san antonio/gilbert/1-161-1-26-a.wav,542.48,1744.7,2131.71,182.78,0.786,f,26,1-161-1-26-a.wav,milk ,1,san antonio,540.78,2007.08,2180.61,182.71,0.755,l,m,161,milch,mɪlç,ɪ
0.102,0.344,3-97-2-26-a,5500 Hz,NA,10.0,0.243,116,NA,ɪ,1921,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/san antonio/gilbert/3-97-2-26-a.wav,484.99,1840.73,2393.13,161.97,0.311,m,26,3-97-2-26-a.wav,milk ,3,san antonio,483.57,1836.48,2534.85,146.54,0.277,l,m,97,milch,mɪlç,ɪ
0.128,0.575,6-78-2-26-a,5500 Hz,NA,10.0,0.447,117,NA,ɪ,1923,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/san antonio/gilbert/6-78-2-26-a.wav,347.64,1705.63,2546.48,117.31,0.532,m,26,6-78-2-26-a.wav,milk ,6,san antonio,397.89,1714.34,2578.76,114.99,0.49,l,m,78,milch,mɪlç,ɪ
0.084,0.254,9-191-2-26-a,5500 Hz,NA,10.0,0.171,118,NA,ɪ,1932,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/san antonio/gilbert/9-191-2-26-a.wav,316.68,1803.81,2430.18,100.94,0.226,m,26,9-191-2-26-a.wav,milk ,9,san antonio,261.29,1807.26,2110.4,104.39,0.198,l,m,191,milch,mɪlç,ɪ
0.082,0.529,115-417-2-26-a,5500 Hz,NA,10.0,0.447,119,NA,ɪ,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/wall/gilbert/115-417-2-26-a.wav,500.48,2182.75,2733.2,209.70,0.502,f,26,115-417-2-26-a.wav,milk ,115,"wall, tx",498.43,2221.29,2885.12,203.19,0.475,l,m,417,milch,mɪlç,ɪ
0.103,0.449,115-423-2-26-a,5500 Hz,NA,10.0,0.346,120,NA,ɪ,1933,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/wall/gilbert/115-423-2-26-a.wav,479.7,2026.15,2730.33,247.41,0.414,f,26,115-423-2-26-a.wav,milk ,115,wall,453.73,1493.66,3117.05,233.35,0.38,l,m,423,milch,mɪlç,ɪ
NA,NA,NA,NA,NA,NA,NA,121,NA,NA,1931,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/wall/gilbert/115-424-2-26-a.wav,NA,NA,NA,NA,NA,f,26,115-424-2-26-a.wav,milk ,115,wall,NA,NA,NA,NA,NA,l,m,424,milch,mɪlç,ɪ
0.078,0.8,60-433-2-26-a,5500 Hz,NA,10.0,0.723,122,NA,ɪ,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/wall/gilbert/60-433-2-26-a.wav,498.67,1845.71,2652.78,170.05,0.774,f,26,60-433-2-26-a.wav,milk ,60,"wall, tx",513.73,2111.16,2709.69,166.81,0.749,l,m,433,milch,mɪlç,ɪ
0.065,0.611,10-139-2-74-a,5500 Hz,NA,10.0,0.547,0,NA,ɪ,1941,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/bulverde/gilbert/10-139-2-74-a.wav,399.15,2230.13,2430.96,101.42,0.59,m,74,10-139-2-74-a.wav,the honey ,10,bulverde,501.72,2258.6,2619.31,94.06,0.568,ç,n,139,der honig,deːɐ̯ ˈhoːnɪç,ɪ
0.08,1.286,9-134-2-74-a,5500 Hz,NA,10.0,1.207,1,NA,ɪ,1948,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/bulverde/gilbert/9-134-2-74-a.wav,595.22,1267.84,2861.16,--undefined--,1.26,f,74,9-134-2-74-a.wav,the honey ,9,bulverde,653.12,1030.94,2761.22,--undefined--,1.233,ç,n,134,der honig,deːɐ̯ ˈhoːnɪç,ɪ
0.08,0.83,9-151-1-74-a,5500 Hz,NA,10.0,0.751,2,NA,ɪ,1928,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/bulverde/gilbert/9-151-1-74-a.wav,560.24,2455.38,2904.09,174.13,0.804,f,74,9-151-1-74-a.wav,the honey ,9,bulverde,572.21,2265.09,2881.96,189.31,0.777,ç,n,151,der honig,deːɐ̯ ˈhoːnɪç,ɪ
0.088,0.693,9-153-1-74-a,5500 Hz,NA,10.0,0.605,3,NA,ɪ,1922,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/bulverde/gilbert/9-153-1-74-a.wav,895.52,2018.23,2688.54,121.60,0.664,m,74,9-153-1-74-a.wav,the honey ,9,bulverde,334.28,1707.62,2434.05,116.78,0.634,ç,n,153,der honig,deːɐ̯ ˈhoːnɪç,ɪ
0.07,0.86,9-83-2-74-a,5500 Hz,NA,10.0,0.79,4,NA,ɪ,1928,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/bulverde/gilbert/9-83-2-74-a.wav,510.72,2041.76,2849.73,121.39,0.837,f,74,9-83-2-74-a.wav,the honey ,9,bulverde,551.59,2497.97,2766.36,122.11,0.813,ç,n,83,der honig,deːɐ̯ ˈhoːnɪç,ɪ
0.079,0.95,120-449-2-74-a,5500 Hz,NA,10.0,0.871,5,NA,ɪ,1927,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/columbus/gilbert/120-449-2-74-a.wav,410.66,2215.59,2803.08,266.07,0.924,f,74,120-449-2-74-a.wav,the honey ,120,columbus,455.4,2282.96,2854.19,248.95,0.897,ç,n,449,der honig,deːɐ̯ ˈhoːnɪç,ɪ
0.081,0.556,121-453-2-74-a,5500 Hz,NA,10.0,0.476,6,NA,ɪ,1926,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/columbus/gilbert/121-453-2-74-a.wav,417.64,2536.04,2951.9,168.13,0.529,f,74,121-453-2-74-a.wav,the honey ,121,columbus,375.9,2394.39,2942.68,157.47,0.503,ç,n,453,der honig,deːɐ̯ ˈhoːnɪç,ɪ
0.072,0.456,1-141-2-74-a,5500 Hz,NA,10.0,0.384,7,NA,ɪ,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/comfort/gilbert/1-141-2-74-a.wav,541.11,2063.39,2501.75,136.22,0.432,m,74,1-141-2-74-a.wav,the honey ,1,comfort,537.8,1556.21,2408.58,136.91,0.408,ç,n,141,der honig,deːɐ̯ ˈhoːnɪç,ɪ
NA,NA,NA,NA,NA,NA,NA,8,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/comfort/gilbert/1-142-2-74-a.wav,NA,NA,NA,NA,NA,m,74,1-142-2-74-a.wav,the honey ,1,comfort,NA,NA,NA,NA,NA,ç,n,142,der honig,deːɐ̯ ˈhoːnɪç,ɪ
0.086,0.415,10-147-1-74-a,5500 Hz,NA,10.0,0.328,9,NA,ɪ,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/comfort/gilbert/10-147-1-74-a.wav,445.57,1977.24,2405.13,171.28,0.386,m,74,10-147-1-74-a.wav,the honey ,10,comfort,473.7,1848.39,2303.82,166.09,0.357,ç,n,147,der honig,deːɐ̯ ˈhoːnɪç,ɪ
0.067,0.658,10-149-1-74-a,5500 Hz,NA,10.0,0.591,10,NA,ɪ,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/comfort/gilbert/10-149-1-74-a.wav,370.03,2514.57,2702.6,--undefined--,0.636,m,74,10-149-1-74-a.wav,the honey ,10,comfort,383.24,2450.06,2872.19,98.84,0.614,ç,n,149,der honig,deːɐ̯ ˈhoːnɪç,ɪ
0.083,0.502,15-144-1-74-a,5500 Hz,NA,10.0,0.419,11,NA,ɪ,1936,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/comfort/gilbert/15-144-1-74-a.wav,669.28,2297.14,2841.66,--undefined--,0.474,m,74,15-144-1-74-a.wav,the honey ,15,comfort,675.75,2144.46,3007.7,--undefined--,0.447,ç,n,144,der honig,deːɐ̯ ˈhoːnɪç,ɪ
0.055,0.487,15-145-1-74-a,5500 Hz,NA,10.0,0.432,12,NA,ɪ,1927,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/comfort/gilbert/15-145-1-74-a.wav,437.32,1962.83,2171.59,108.84,0.468,m,74,15-145-1-74-a.wav,the honey ,15,comfort,421.73,1676.88,2030.07,103.07,0.45,ç,n,145,der honig,deːɐ̯ ˈhoːnɪç,ɪ
0.105,0.682,1-391-2-74-a,5500 Hz,"
1-391-2-74-a",10.0,0.577,13,NA,ɪ,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/converse/gilbert/1-391-2-74-a.wav,324.25,1998.22,2722.59,96.11,0.647,m,74,1-391-2-74-a.wav,the honey ,1,converse,302.07,1987.92,2800.25,107.52,0.612,ç,n,391,der honig,deːɐ̯ ˈhoːnɪç,ɪ
0.058,0.528,101-395-3-74-a,5500 Hz,NA,10.0,0.47,14,NA,ɪ,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/converse/gilbert/101-395-3-74-a.wav,506.07,2008.11,2625.66,166.00,0.509,m,74,101-395-3-74-a.wav,the honey ,101,converse,510.95,1817.68,2570.29,163.65,0.49,ç,n,395,der honig,deːɐ̯ ˈhoːnɪç,ɪ
0.096,0.631,60-445-2-74-a,5500 Hz,NA,10.0,0.535,15,NA,ɪ,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/converse/gilbert/60-445-2-74-a.wav,479.08,2394.11,2902.19,192.40,0.599,f,74,60-445-2-74-a.wav,the honey ,60,"converse, tx",482.97,2349.27,2932.57,226.80,0.567,ç,n,445,der honig,deːɐ̯ ˈhoːnɪç,ɪ
NA,NA,NA,NA,NA,NA,NA,16,NA,NA,1933,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/1-114-2-74-a.wav,NA,NA,NA,NA,NA,f,74,1-114-2-74-a.wav,the honey ,1,doss,NA,NA,NA,NA,NA,ç,n,114,der honig,deːɐ̯ ˈhoːnɪç,ɪ
0.122,1.282,1-179-2-74-a,5500 Hz,NA,10.0,1.16,17,NA,ɪ,1959,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/1-179-2-74-a.wav,622.65,1863.2,2806.75,--undefined--,1.241,m,74,1-179-2-74-a.wav,the honey ,1,doss,646.07,1908.94,2643.97,--undefined--,1.2,ç,n,179,der honig,deːɐ̯ ˈhoːnɪç,ɪ
NA,NA,NA,NA,NA,NA,NA,18,NA,NA,1940,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/1-183-2-74-a.wav,NA,NA,NA,NA,NA,m,74,1-183-2-74-a.wav,the honey ,1,doss,NA,NA,NA,NA,NA,ç,n,183,der honig,deːɐ̯ ˈhoːnɪç,ɪ
0.072,0.725,1-56-2-74-a,5500 Hz,"
1-56-2-74-a",10.0,0.653,19,NA,ɪ,1928,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/1-56-2-74-a.wav,697.66,1054.99,2275.6,141.52,0.701,f,74,1-56-2-74-a.wav,the honey ,1,doss,725.34,2115.14,2376.14,152.49,0.677,ç,n,56,der honig,deːɐ̯ ˈhoːnɪç,ɪ
0.075,0.381,17-176-1-74-a,5500 Hz,NA,10.0,0.306,20,NA,ɪ,1922,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/17-176-1-74-a.wav,576.1,2123.69,2629.39,--undefined--,0.356,m,74,17-176-1-74-a.wav,the honey ,17,doss,503.31,2037.65,2412.37,--undefined--,0.331,ç,n,176,der honig,deːɐ̯ ˈhoːnɪç,ɪ
0.121,0.717,17-177-1-74-a,5500 Hz,NA,10.0,0.595,21,NA,ɪ,1934,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/17-177-1-74-a.wav,505.21,1898.16,2556.64,137.08,0.676,m,74,17-177-1-74-a.wav,the honey ,17,doss,448.85,1884.06,2564.45,145.20,0.636,ç,n,177,der honig,deːɐ̯ ˈhoːnɪç,ɪ
0.07,0.734,17-178-2-74-a,5500 Hz,NA,10.0,0.664,22,NA,ɪ,1930,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/17-178-2-74-a.wav,697.72,1637.41,2187.13,--undefined--,0.711,m,74,17-178-2-74-a.wav,the honey ,17,doss,589.06,1557.63,2073.36,--undefined--,0.687,ç,n,178,der honig,deːɐ̯ ˈhoːnɪç,ɪ
0.088,0.639,17-180-2-74-a,5500 Hz,NA,10.0,0.55,23,NA,ɪ,1927,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/17-180-2-74-a.wav,598.83,2027.77,2628.31,--undefined--,0.609,m,74,17-180-2-74-a.wav,the honey ,17,doss,620.95,1890.75,2696.62,145.68,0.58,ç,n,180,der honig,deːɐ̯ ˈhoːnɪç,ɪ
NA,NA,NA,NA,NA,NA,NA,24,NA,NA,1958,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/17-181-1-74-a.wav,NA,NA,NA,NA,NA,f,74,17-181-1-74-a.wav,the honey ,17,doss,NA,NA,NA,NA,NA,ç,n,181,der honig,deːɐ̯ ˈhoːnɪç,ɪ
0.077,0.808,17-182-2-74-a,5500 Hz,NA,10.0,0.731,25,NA,ɪ,1935,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/17-182-2-74-a.wav,602.25,2262.0,2711.39,--undefined--,0.782,f,74,17-182-2-74-a.wav,the honey ,17,doss,630.22,2222.34,2492.64,--undefined--,0.757,ç,n,182,der honig,deːɐ̯ ˈhoːnɪç,ɪ
0.06,0.425,17-187-1-74-a,5500 Hz,NA,10.0,0.365,26,NA,ɪ,1932,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/17-187-1-74-a.wav,895.37,1611.88,2903.4,--undefined--,0.405,f,74,17-187-1-74-a.wav,the honey ,17,doss,789.0,1803.96,2872.74,--undefined--,0.385,ç,n,187,der honig,deːɐ̯ ˈhoːnɪç,ɪ
0.064,0.536,5-113-2-74-a,5500 Hz,NA,10.0,0.472,27,NA,ɪ,1932,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/5-113-2-74-a.wav,537.79,2088.04,2506.43,--undefined--,0.515,m,74,5-113-2-74-a.wav,the honey ,5,doss,453.6,2028.66,2721.78,--undefined--,0.493,ç,n,113,der honig,deːɐ̯ ˈhoːnɪç,ɪ
0.07,0.589,3-96-2-74-a,5500 Hz,NA,10.0,0.519,28,NA,ɪ,1923,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/floresville/gilbert/3-96-2-74-a.wav,623.27,1983.95,2526.48,130.11,0.565,m,74,3-96-2-74-a.wav,the honey ,3,floresville,692.88,1902.44,2471.99,131.21,0.542,ç,n,96,der honig,deːɐ̯ ˈhoːnɪç,ɪ
0.055,0.505,3-98-2-74-a,5500 Hz,NA,10.0,0.45,29,NA,ɪ,1943,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/floresville/gilbert/3-98-2-74-a.wav,577.43,1530.29,2535.41,278.57,0.487,f,74,3-98-2-74-a.wav,the honey ,3,floresville,591.3,1756.9,2400.11,274.90,0.469,ç,n,98,der honig,deːɐ̯ ˈhoːnɪç,ɪ
0.051,0.532,51-283-3-74-a,5500 Hz,NA,10.0,0.48,30,NA,ɪ,1943,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/floresville/gilbert/51-283-3-74-a.wav,423.79,2562.8,3017.09,138.12,0.514,f,74,51-283-3-74-a.wav,the honey ,51,floresville,433.01,2495.45,2913.28,144.80,0.497,ç,n,283,der honig,deːɐ̯ ˈhoːnɪç,ɪ
NA,NA,NA,NA,NA,NA,NA,31,NA,NA,1945,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/1-199-2-74-a.wav,NA,NA,NA,NA,NA,f,74,1-199-2-74-a.wav,the honey ,1,fredericksburg,NA,NA,NA,NA,NA,ç,n,199,der honig,deːɐ̯ ˈhoːnɪç,ɪ
0.077,1.136,1-397-2-74-a,5500 Hz,"
1-397-2-74-a",10.0,1.059,32,NA,ɪ,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/1-397-2-74-a.wav,406.18,1945.79,2278.78,--undefined--,1.11,m,74,1-397-2-74-a.wav,the honey ,1,fredericksburg,486.04,1942.63,2433.07,88.58,1.085,ç,n,397,der honig,deːɐ̯ ˈhoːnɪç,ɪ
0.048,0.933,1-403-2-74-a,5500 Hz,"
1-403-2-74-a",10.0,0.885,33,NA,ɪ,1933,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/1-403-2-74-a.wav,409.22,2177.74,2724.48,--undefined--,0.917,m,74,1-403-2-74-a.wav,the honey ,1,fredericksburg,471.28,2111.41,2656.16,--undefined--,0.901,ç,n,403,der honig,deːɐ̯ ˈhoːnɪç,ɪ
NA,NA,NA,NA,NA,NA,NA,34,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/105-404-1-74-a.wav,NA,NA,NA,NA,NA,f,74,105-404-1-74-a.wav,the honey ,105,fredericksburg,NA,NA,NA,NA,NA,ç,n,404,der honig,deːɐ̯ ˈhoːnɪç,ɪ
0.088,1.122,107-405-2-74-a,5500 Hz,NA,10.0,1.034,35,NA,ɪ,1928,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/107-405-2-74-a.wav,435.98,2135.68,2951.3,--undefined--,1.093,m,74,107-405-2-74-a.wav,the honey ,107,fredericksburg,554.41,1985.82,3061.8,--undefined--,1.064,ç,n,405,der honig,deːɐ̯ ˈhoːnɪç,ɪ
0.071,0.718,108-406-1-74-a,5500 Hz,NA,10.0,0.647,36,NA,ɪ,1947,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/108-406-1-74-a.wav,483.32,1887.56,2775.23,137.69,0.694,m,74,108-406-1-74-a.wav,the honey ,108,fredericksburg,542.17,1691.43,2797.11,143.38,0.671,ç,n,406,der honig,deːɐ̯ ˈhoːnɪç,ɪ
0.091,0.629,110-407-2-74-a,5500 Hz,NA,10.0,0.539,37,NA,ɪ,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/110-407-2-74-a.wav,827.79,2623.53,3348.42,204.22,0.599,f,74,110-407-2-74-a.wav,the honey ,110,fredericksburg,970.29,2636.76,3328.94,202.01,0.569,ç,n,407,der honig,deːɐ̯ ˈhoːnɪç,ɪ
0.049,0.852,110-408-1-74-a,5500 Hz,NA,10.0,0.803,38,NA,ɪ,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/110-408-1-74-a.wav,538.79,2376.96,3050.77,--undefined--,0.835,f,74,110-408-1-74-a.wav,the honey ,110,fredericksburg,587.94,2250.79,3025.23,146.59,0.819,ç,n,408,der honig,deːɐ̯ ˈhoːnɪç,ɪ
NA,NA,NA,NA,NA,NA,NA,39,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/111-410-1-74-a.wav,NA,NA,NA,NA,NA,f,74,111-410-1-74-a.wav,the honey ,111,fredericksburg,NA,NA,NA,NA,NA,ç,n,410,der honig,deːɐ̯ ˈhoːnɪç,ɪ
0.082,0.786,17-185-1-74-a,5500 Hz,NA,10.0,0.704,40,NA,ɪ,1924,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/17-185-1-74-a.wav,855.64,2058.91,3031.26,--undefined--,0.759,m,74,17-185-1-74-a.wav,the honey ,17,fredericksburg,367.18,1953.81,2425.89,142.84,0.731,ç,n,185,der honig,deːɐ̯ ˈhoːnɪç,ɪ
0.059,0.77,23-224-1-74-a,5500 Hz,NA,10.0,0.71,41,NA,ɪ,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/23-224-1-74-a.wav,411.92,2082.18,3100.5,142.93,0.75,m,74,23-224-1-74-a.wav,the honey ,23,fredericksburg,557.24,1966.32,3147.57,131.74,0.73,ç,n,224,der honig,deːɐ̯ ˈhoːnɪç,ɪ
0.082,0.892,29-210-2-74-a,5500 Hz,NA,10.0,0.81,42,NA,ɪ,1928,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/29-210-2-74-a.wav,532.02,2583.42,3083.74,161.80,0.864,f,74,29-210-2-74-a.wav,the honey ,29,fredericksburg,584.88,2561.36,3057.58,170.93,0.837,ç,n,210,der honig,deːɐ̯ ˈhoːnɪç,ɪ
0.071,0.782,29-226-2-74-a,5500 Hz,NA,10.0,0.711,43,NA,ɪ,1936,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/29-226-2-74-a.wav,392.4,2344.58,3164.87,342.47,0.758,m,74,29-226-2-74-a.wav,the honey ,29,fredericksburg,423.1,2334.32,3081.37,333.42,0.735,ç,n,226,der honig,deːɐ̯ ˈhoːnɪç,ɪ
0.044,0.82,38-214-1-74-a,5500 Hz,NA,10.0,0.776,44,NA,ɪ,1942,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/38-214-1-74-a.wav,414.39,1890.13,2658.17,115.35,0.806,m,74,38-214-1-74-a.wav,the honey ,38,fredericksburg,542.37,1849.2,2644.07,117.33,0.791,ç,n,214,der honig,deːɐ̯ ˈhoːnɪç,ɪ
0.042,0.804,53-398-1-74-a,5500 Hz,NA,10.0,0.762,45,NA,ɪ,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/53-398-1-74-a.wav,357.44,2464.33,2861.69,97.10,0.79,f,74,53-398-1-74-a.wav,the honey ,53,fredericksburg,493.36,2414.55,2879.74,97.22,0.776,ç,n,398,der honig,deːɐ̯ ˈhoːnɪç,ɪ
0.05,0.564,53-401-1-74-a,5500 Hz,NA,10.0,0.515,46,NA,ɪ,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/53-401-1-74-a.wav,566.18,2429.66,3072.3,221.46,0.548,f,74,53-401-1-74-a.wav,the honey ,53,fredericksburg,547.67,2366.22,2998.82,212.07,0.531,ç,n,401,der honig,deːɐ̯ ˈhoːnɪç,ɪ
